data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Non-melanoma skin cancer (rare types),2006,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,35-39,7,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,40-44,11,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,45-49,14,0.9,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,50-54,27,2.0,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,55-59,27,2.1,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,60-64,49,5.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,65-69,56,7.2,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,70-74,77,12.3,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,75-79,86,15.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,80-84,116,28.9,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,85-89,87,41.0,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,90+,41,38.5,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,All ages combined,611,3.0,2.8,3.7,1.8,1.6,
Actual,Non-melanoma skin cancer (rare types),2007,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,25-29,4,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,35-39,7,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,40-44,12,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,45-49,23,1.5,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,50-54,31,2.3,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,55-59,49,3.9,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,60-64,56,5.3,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,65-69,43,5.4,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,70-74,79,12.3,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,75-79,97,17.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,80-84,111,27.0,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,85-89,93,41.1,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,90+,50,45.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,All ages combined,658,3.2,2.9,3.8,1.9,1.6,
Actual,Non-melanoma skin cancer (rare types),2008,Persons,00-04,1,0.1,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,35-39,10,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,40-44,7,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,45-49,16,1.0,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,50-54,18,1.3,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,55-59,43,3.4,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,60-64,41,3.7,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,65-69,62,7.5,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,70-74,93,14.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,75-79,91,16.6,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,80-84,99,23.5,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,85-89,103,43.1,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,90+,50,44.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,All ages combined,642,3.0,2.8,3.7,1.8,1.5,
Actual,Non-melanoma skin cancer (rare types),2009,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,05-09,1,0.1,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,35-39,6,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,40-44,8,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,45-49,15,1.0,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,50-54,20,1.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,55-59,30,2.3,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,60-64,45,3.9,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,65-69,63,7.3,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,70-74,98,14.4,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,75-79,104,19.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,80-84,134,31.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,85-89,120,47.6,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,90+,40,34.5,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,All ages combined,694,3.2,2.9,3.9,1.9,1.6,
Actual,Non-melanoma skin cancer (rare types),2010,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,35-39,13,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,40-44,10,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,45-49,20,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,50-54,20,1.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,55-59,26,2.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,60-64,56,4.7,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,65-69,74,8.1,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,70-74,85,12.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,75-79,107,19.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,80-84,136,31.1,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,85-89,83,31.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,90+,58,47.0,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,All ages combined,699,3.2,2.9,3.8,1.9,1.6,
Actual,Non-melanoma skin cancer (rare types),2011,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,40-44,12,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,45-49,11,0.7,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,50-54,19,1.3,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,55-59,40,3.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,60-64,61,5.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,65-69,65,6.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,70-74,98,13.5,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,75-79,109,19.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,80-84,117,26.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,85-89,97,35.6,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,90+,49,37.3,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,All ages combined,688,3.1,2.8,3.7,1.8,1.5,
Actual,Non-melanoma skin cancer (rare types),2012,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,10-14,2,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,20-24,4,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,35-39,3,0.2,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,40-44,6,0.4,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,45-49,18,1.2,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,50-54,21,1.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,55-59,51,3.7,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,60-64,64,5.2,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,65-69,68,6.7,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,70-74,91,12.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,75-79,130,22.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,80-84,132,29.7,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,85-89,102,36.4,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,90+,68,48.3,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,All ages combined,763,3.4,3.0,4.0,1.9,1.6,
Actual,Non-melanoma skin cancer (rare types),2013,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,05-09,1,0.1,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,35-39,12,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,40-44,13,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,45-49,18,1.2,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,50-54,29,1.9,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,55-59,45,3.2,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,60-64,66,5.3,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,65-69,84,7.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,70-74,108,13.9,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,75-79,112,19.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,80-84,168,37.7,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,85-89,109,37.8,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,90+,78,52.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,All ages combined,850,3.7,3.2,4.3,2.1,1.7,
Actual,Non-melanoma skin cancer (rare types),2014,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,20-24,4,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,35-39,11,0.7,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,40-44,12,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,45-49,27,1.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,50-54,34,2.2,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,55-59,37,2.6,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,60-64,70,5.5,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,65-69,88,7.9,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,70-74,119,14.6,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,75-79,122,20.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,80-84,126,28.2,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,85-89,128,43.4,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,90+,69,43.3,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,All ages combined,854,3.6,3.2,4.2,2.1,1.8,
Actual,Non-melanoma skin cancer (rare types),2015,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,30-34,6,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,40-44,9,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,45-49,21,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,50-54,21,1.3,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,55-59,46,3.2,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,60-64,66,5.1,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,65-69,98,8.5,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,70-74,109,12.8,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,75-79,152,24.1,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,80-84,158,35.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,85-89,140,46.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,90+,94,55.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,All ages combined,931,3.9,3.3,4.5,2.1,1.8,
Actual,Non-melanoma skin cancer (rare types),2016,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,25-29,6,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,30-34,4,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,40-44,11,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,45-49,18,1.1,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,50-54,30,1.9,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,55-59,48,3.3,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,60-64,72,5.5,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,65-69,101,8.5,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,70-74,113,12.7,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,75-79,156,24.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,80-84,157,34.5,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,85-89,141,46.2,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,90+,114,64.3,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,All ages combined,979,4.0,3.4,4.6,2.2,1.8,
Actual,Non-melanoma skin cancer (rare types),2017,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,30-34,7,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,35-39,6,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,40-44,13,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,45-49,18,1.1,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,50-54,33,2.1,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,55-59,44,2.9,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,60-64,69,5.2,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,65-69,123,10.3,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,70-74,162,16.9,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,75-79,163,24.1,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,80-84,203,43.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,85-89,159,51.8,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,90+,119,64.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,All ages combined,1123,4.6,3.8,5.1,2.4,2.0,
Actual,Non-melanoma skin cancer (rare types),2018,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,30-34,6,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,35-39,10,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,40-44,11,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,45-49,15,0.9,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,50-54,38,2.5,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,55-59,47,3.1,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,60-64,54,4.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,65-69,90,7.4,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,70-74,137,13.5,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,75-79,142,20.4,,,,,75.0
